time,lat,lon,GHI,model_index
2018-08-09 11:00:00,62.0,9.0,606.0531,6.0
2018-08-09 12:00:00,62.0,9.0,455.57806,6.0
2018-08-09 13:00:00,62.0,9.0,441.63232,6.0
2018-08-09 14:00:00,62.0,9.0,406.2324,6.0
2018-08-09 15:00:00,62.0,9.0,330.36917,6.0
2018-08-09 16:00:00,62.0,9.0,202.54768,6.0
2018-08-09 17:00:00,62.0,9.0,140.43094,6.0
2018-08-09 18:00:00,62.0,9.0,110.69559,6.0
2018-08-09 19:00:00,62.0,9.0,58.880264,6.0
2018-08-09 20:00:00,62.0,9.0,0.0,4.0
2018-08-09 21:00:00,62.0,9.0,0.0,4.0
2018-08-09 22:00:00,62.0,9.0,0.0,4.0
2018-08-09 23:00:00,62.0,9.0,0.0,4.0
2018-08-10 00:00:00,62.0,9.0,0.0,4.0
2018-08-10 01:00:00,62.0,9.0,0.0,4.0
2018-08-10 02:00:00,62.0,9.0,0.0,4.0
2018-08-10 03:00:00,62.0,9.0,0.0,4.0
2018-08-10 04:00:00,62.0,9.0,5.0,4.0
2018-08-10 05:00:00,62.0,9.0,8.034485,5.0
2018-08-10 06:00:00,62.0,9.0,30.60529,5.0
2018-08-10 07:00:00,62.0,9.0,76.9164,6.0
2018-08-10 08:00:00,62.0,9.0,107.49421,5.0
2018-08-10 09:00:00,62.0,9.0,85.96327,5.0
2018-08-10 10:00:00,62.0,9.0,85.49446,5.0
2018-08-10 11:00:00,62.0,9.0,77.80204,5.0
2018-08-10 12:00:00,62.0,9.0,136.94159,5.0
2018-08-10 13:00:00,62.0,9.0,116.69484,5.0
2018-08-10 14:00:00,62.0,9.0,74.12733,5.0
2018-08-10 15:00:00,62.0,9.0,71.59739,5.0
2018-08-10 16:00:00,62.0,9.0,58.11889,5.0
2018-08-10 17:00:00,62.0,9.0,33.039665,5.0
2018-08-10 18:00:00,62.0,9.0,24.734104,5.0
2018-08-10 19:00:00,62.0,9.0,5.3311863,5.0
2018-08-10 20:00:00,62.0,9.0,0.0,4.0
2018-08-10 21:00:00,62.0,9.0,0.0,4.0
2018-08-10 22:00:00,62.0,9.0,0.0,4.0
2018-08-10 23:00:00,62.0,9.0,0.0,4.0
2018-08-11 00:00:00,62.0,9.0,0.0,4.0
2018-08-11 01:00:00,62.0,9.0,0.0,4.0
2018-08-11 02:00:00,62.0,9.0,0.0,4.0
2018-08-11 03:00:00,62.0,9.0,0.0,4.0
2018-08-11 04:00:00,62.0,9.0,8.0,4.0
2018-08-11 05:00:00,62.0,9.0,57.71621,5.0
2018-08-11 06:00:00,62.0,9.0,132.34583,6.0
2018-08-11 07:00:00,62.0,9.0,214.1737,6.0
2018-08-11 08:00:00,62.0,9.0,337.8471,6.0
2018-08-11 09:00:00,62.0,9.0,445.65308,6.0
2018-08-11 10:00:00,62.0,9.0,548.75104,6.0
2018-08-11 11:00:00,62.0,9.0,684.3372,6.0
2018-08-11 12:00:00,62.0,9.0,565.80994,6.0
2018-08-11 13:00:00,62.0,9.0,394.0451,6.0
2018-08-11 14:00:00,62.0,9.0,350.97244,6.0
2018-08-11 15:00:00,62.0,9.0,277.50372,6.0
2018-08-11 16:00:00,62.0,9.0,171.6757,6.0
2018-08-11 17:00:00,62.0,9.0,121.40723,6.0
2018-08-11 18:00:00,62.0,9.0,94.47168,6.0
2018-08-11 19:00:00,62.0,9.0,55.543,6.0
2018-08-11 20:00:00,62.0,9.0,2.3546715,5.0
2018-08-11 21:00:00,62.0,9.0,0.0,4.0
2018-08-11 22:00:00,62.0,9.0,0.0,4.0
2018-08-11 23:00:00,62.0,9.0,0.0,4.0
2018-08-12 00:00:00,62.0,9.0,0.0,4.0
2018-08-12 01:00:00,62.0,9.0,0.0,4.0
2018-08-12 02:00:00,62.0,9.0,0.0,4.0
2018-08-12 03:00:00,62.0,9.0,0.0,4.0
2018-08-12 04:00:00,62.0,9.0,17.34367,5.0
2018-08-12 05:00:00,62.0,9.0,88.52965,6.0
2018-08-12 06:00:00,62.0,9.0,168.54816,6.0
2018-08-12 07:00:00,62.0,9.0,276.5309,6.0
2018-08-12 08:00:00,62.0,9.0,341.15057,6.0
2018-08-12 09:00:00,62.0,9.0,424.50238,6.0
2018-08-12 10:00:00,62.0,9.0,530.73376,6.0
2018-08-12 11:00:00,62.0,9.0,589.4691,6.0
2018-08-12 12:00:00,62.0,9.0,632.99756,6.0
2018-08-12 13:00:00,62.0,9.0,616.3208,6.0
2018-08-12 14:00:00,62.0,9.0,584.2792,6.0
2018-08-12 15:00:00,62.0,9.0,529.61615,6.0
2018-08-12 16:00:00,62.0,9.0,389.35324,6.0
2018-08-12 17:00:00,62.0,9.0,243.67087,6.0
2018-08-12 18:00:00,62.0,9.0,137.6385,6.0
2018-08-12 19:00:00,62.0,9.0,61.452454,6.0
2018-08-12 20:00:00,62.0,9.0,7.29965,5.0
2018-08-12 21:00:00,62.0,9.0,0.0,4.0
2018-08-12 22:00:00,62.0,9.0,0.0,4.0
2018-08-12 23:00:00,62.0,9.0,0.0,4.0
2018-08-13 00:00:00,62.0,9.0,0.0,4.0
2018-08-13 01:00:00,62.0,9.0,0.0,4.0
2018-08-13 02:00:00,62.0,9.0,0.0,4.0
2018-08-13 03:00:00,62.0,9.0,0.0,4.0
2018-08-13 04:00:00,62.0,9.0,24.466267,5.0
2018-08-13 05:00:00,62.0,9.0,113.72597,6.0
2018-08-13 06:00:00,62.0,9.0,207.65433,6.0
2018-08-13 07:00:00,62.0,9.0,341.1924,6.0
2018-08-13 08:00:00,62.0,9.0,479.38177,6.0
2018-08-13 09:00:00,62.0,9.0,585.52844,6.0
2018-08-13 10:00:00,62.0,9.0,678.5149,6.0
2018-08-13 11:00:00,62.0,9.0,730.0513,6.0
2018-08-13 12:00:00,62.0,9.0,745.98395,6.0
2018-08-13 13:00:00,62.0,9.0,715.5663,6.0
2018-08-13 14:00:00,62.0,9.0,596.3015,6.0
2018-08-13 15:00:00,62.0,9.0,474.2835,6.0
2018-08-13 16:00:00,62.0,9.0,347.10776,6.0
2018-08-13 17:00:00,62.0,9.0,185.37491,6.0
2018-08-13 18:00:00,62.0,9.0,105.86807,6.0
2018-08-13 19:00:00,62.0,9.0,61.362335,6.0
2018-08-13 20:00:00,62.0,9.0,5.247943,5.0
2018-08-13 21:00:00,62.0,9.0,0.0,4.0
2018-08-13 22:00:00,62.0,9.0,0.0,4.0
2018-08-13 23:00:00,62.0,9.0,0.0,4.0
2018-08-14 00:00:00,62.0,9.0,0.0,4.0
2018-08-14 01:00:00,62.0,9.0,0.0,4.0
2018-08-14 02:00:00,62.0,9.0,0.0,4.0
2018-08-14 03:00:00,62.0,9.0,0.0,4.0
2018-08-14 04:00:00,62.0,9.0,4.890814,5.0
2018-08-14 05:00:00,62.0,9.0,79.25992,6.0
2018-08-14 06:00:00,62.0,9.0,169.34474,6.0
2018-08-14 07:00:00,62.0,9.0,218.90701,3.0
2018-08-14 08:00:00,62.0,9.0,385.32043,6.0
2018-08-14 09:00:00,62.0,9.0,513.36664,6.0
2018-08-14 10:00:00,62.0,9.0,659.9396,6.0
2018-08-14 11:00:00,62.0,9.0,667.1588,6.0
2018-08-14 12:00:00,62.0,9.0,564.2487,6.0
2018-08-14 13:00:00,62.0,9.0,521.13416,6.0
2018-08-14 14:00:00,62.0,9.0,503.77008,6.0
2018-08-14 15:00:00,62.0,9.0,446.0833,6.0
2018-08-14 16:00:00,62.0,9.0,260.44357,6.0
2018-08-14 17:00:00,62.0,9.0,151.29643,6.0
2018-08-14 18:00:00,62.0,9.0,87.784744,6.0
2018-08-14 19:00:00,62.0,9.0,51.56697,6.0
2018-08-14 20:00:00,62.0,9.0,3.4333696,5.0
2018-08-14 21:00:00,62.0,9.0,0.0,4.0
2018-08-14 22:00:00,62.0,9.0,0.0,4.0
2018-08-14 23:00:00,62.0,9.0,0.0,4.0
2018-08-15 00:00:00,62.0,9.0,0.0,4.0
2018-08-15 01:00:00,62.0,9.0,0.0,4.0
2018-08-15 02:00:00,62.0,9.0,0.0,4.0
2018-08-15 03:00:00,62.0,9.0,0.0,4.0
2018-08-15 04:00:00,62.0,9.0,0.5680628,5.0
2018-08-15 05:00:00,62.0,9.0,26.055267,5.0
2018-08-15 06:00:00,62.0,9.0,105.08675,6.0
2018-08-15 07:00:00,62.0,9.0,123.77873,3.0
2018-08-15 08:00:00,62.0,9.0,176.56464,6.0
2018-08-15 09:00:00,62.0,9.0,190.53458,6.0
2018-08-15 10:00:00,62.0,9.0,185.36797,6.0
2018-08-15 11:00:00,62.0,9.0,186.38098,6.0
2018-08-15 12:00:00,62.0,9.0,195.58179,6.0
2018-08-15 13:00:00,62.0,9.0,222.25131,6.0
2018-08-15 14:00:00,62.0,9.0,194.82068,6.0
2018-08-15 15:00:00,62.0,9.0,170.7806,6.0
2018-08-15 16:00:00,62.0,9.0,98.96098,6.0
2018-08-15 17:00:00,62.0,9.0,103.314285,5.0
2018-08-15 18:00:00,62.0,9.0,62.767197,6.0
2018-08-15 19:00:00,62.0,9.0,8.668236,5.0
2018-08-15 20:00:00,62.0,9.0,0.0,4.0
2018-08-15 21:00:00,62.0,9.0,0.0,4.0
2018-08-15 22:00:00,62.0,9.0,0.0,4.0
2018-08-15 23:00:00,62.0,9.0,0.0,4.0
2018-08-16 00:00:00,62.0,9.0,0.0,4.0
2018-08-16 01:00:00,62.0,9.0,0.0,4.0
2018-08-16 02:00:00,62.0,9.0,0.0,4.0
2018-08-16 03:00:00,62.0,9.0,0.0,4.0
2018-08-16 04:00:00,62.0,9.0,3.0,4.0
2018-08-16 05:00:00,62.0,9.0,4.4580517,5.0
2018-08-16 06:00:00,62.0,9.0,71.6552,6.0
2018-08-16 07:00:00,62.0,9.0,54.846863,5.0
2018-08-16 08:00:00,62.0,9.0,74.078896,5.0
2018-08-16 09:00:00,62.0,9.0,122.76634,5.0
2018-08-16 10:00:00,62.0,9.0,193.89932,5.0
2018-08-16 11:00:00,62.0,9.0,233.90451,6.0
2018-08-16 12:00:00,62.0,9.0,244.85544,6.0
2018-08-16 13:00:00,62.0,9.0,172.05826,6.0
2018-08-16 14:00:00,62.0,9.0,147.93564,6.0
2018-08-16 15:00:00,62.0,9.0,125.982086,5.0
2018-08-16 16:00:00,62.0,9.0,77.49992,6.0
2018-08-16 17:00:00,62.0,9.0,68.3297,5.0
2018-08-16 18:00:00,62.0,9.0,23.825546,5.0
2018-08-16 19:00:00,62.0,9.0,1.2534218,5.0
2018-08-16 20:00:00,62.0,9.0,0.0,4.0
2018-08-16 21:00:00,62.0,9.0,0.0,4.0
2018-08-16 22:00:00,62.0,9.0,0.0,4.0
2018-08-16 23:00:00,62.0,9.0,0.0,4.0
2018-08-17 00:00:00,62.0,9.0,0.0,4.0
2018-08-17 01:00:00,62.0,9.0,0.0,4.0
2018-08-17 02:00:00,62.0,9.0,0.0,4.0
2018-08-17 03:00:00,62.0,9.0,0.0,4.0
2018-08-17 04:00:00,62.0,9.0,11.595741,5.0
2018-08-17 05:00:00,62.0,9.0,88.38013,6.0
2018-08-17 06:00:00,62.0,9.0,149.96117,6.0
2018-08-17 07:00:00,62.0,9.0,291.3721,6.0
2018-08-17 08:00:00,62.0,9.0,294.7703,6.0
2018-08-17 09:00:00,62.0,9.0,361.39984,6.0
2018-08-17 10:00:00,62.0,9.0,484.7829,6.0
2018-08-17 11:00:00,62.0,9.0,466.13528,6.0
2018-08-17 12:00:00,62.0,9.0,441.50806,6.0
2018-08-17 13:00:00,62.0,9.0,414.18628,6.0
2018-08-17 14:00:00,62.0,9.0,379.60846,6.0
2018-08-17 15:00:00,62.0,9.0,315.7367,6.0
2018-08-17 16:00:00,62.0,9.0,307.43408,6.0
2018-08-17 17:00:00,62.0,9.0,235.56955,6.0
2018-08-17 18:00:00,62.0,9.0,133.96648,6.0
2018-08-17 19:00:00,62.0,9.0,47.223785,6.0
2018-08-17 20:00:00,62.0,9.0,4.76807,5.0
2018-08-17 21:00:00,62.0,9.0,0.0,4.0
2018-08-17 22:00:00,62.0,9.0,0.0,4.0
2018-08-17 23:00:00,62.0,9.0,0.0,4.0
2018-08-18 00:00:00,62.0,9.0,0.0,4.0
2018-08-18 01:00:00,62.0,9.0,0.0,4.0
2018-08-18 02:00:00,62.0,9.0,0.0,4.0
2018-08-18 03:00:00,62.0,9.0,0.0,4.0
2018-08-18 04:00:00,62.0,9.0,2.0,4.0
2018-08-18 05:00:00,62.0,9.0,12.4458885,5.0
2018-08-18 06:00:00,62.0,9.0,28.460438,5.0
2018-08-18 07:00:00,62.0,9.0,62.591263,5.0
2018-08-18 08:00:00,62.0,9.0,125.99106,5.0
2018-08-18 09:00:00,62.0,9.0,157.9683,6.0
2018-08-18 10:00:00,62.0,9.0,193.10963,5.0
2018-08-18 11:00:00,62.0,9.0,224.12021,5.0
2018-08-18 12:00:00,62.0,9.0,191.74838,6.0
2018-08-18 13:00:00,62.0,9.0,238.56305,6.0
2018-08-18 14:00:00,62.0,9.0,469.08105,6.0
2018-08-18 15:00:00,62.0,9.0,458.73105,6.0
2018-08-18 16:00:00,62.0,9.0,274.74615,6.0
2018-08-18 17:00:00,62.0,9.0,170.02295,6.0
2018-08-18 18:00:00,62.0,9.0,113.42,6.0
2018-08-18 19:00:00,62.0,9.0,29.124676,5.0
2018-08-18 20:00:00,62.0,9.0,0.0,4.0
2018-08-18 21:00:00,62.0,9.0,0.0,4.0
2018-08-18 22:00:00,62.0,9.0,0.0,4.0
2018-08-18 23:00:00,62.0,9.0,0.0,4.0
2018-08-19 00:00:00,62.0,9.0,0.0,4.0
2018-08-19 01:00:00,62.0,9.0,0.0,4.0
2018-08-19 02:00:00,62.0,9.0,0.0,4.0
2018-08-19 03:00:00,62.0,9.0,0.0,4.0
2018-08-19 04:00:00,62.0,9.0,2.0,4.0
2018-08-19 05:00:00,62.0,9.0,46.050323,6.0
2018-08-19 06:00:00,62.0,9.0,138.81697,6.0
2018-08-19 07:00:00,62.0,9.0,253.7134,6.0
2018-08-19 08:00:00,62.0,9.0,377.65588,6.0
2018-08-19 09:00:00,62.0,9.0,521.1022,6.0
2018-08-19 10:00:00,62.0,9.0,582.6026,6.0
2018-08-19 11:00:00,62.0,9.0,648.18896,6.0
2018-08-19 12:00:00,62.0,9.0,671.9198,6.0
2018-08-19 13:00:00,62.0,9.0,684.2554,6.0
2018-08-19 14:00:00,62.0,9.0,590.6621,6.0
2018-08-19 15:00:00,62.0,9.0,478.62872,6.0
2018-08-19 16:00:00,62.0,9.0,259.54398,6.0
2018-08-19 17:00:00,62.0,9.0,182.68802,6.0
2018-08-19 18:00:00,62.0,9.0,111.92534,6.0
2018-08-19 19:00:00,62.0,9.0,21.455318,5.0
2018-08-19 20:00:00,62.0,9.0,0.0,4.0
2018-08-19 21:00:00,62.0,9.0,0.0,4.0
2018-08-19 22:00:00,62.0,9.0,0.0,4.0
2018-08-19 23:00:00,62.0,9.0,0.0,4.0
2018-08-20 00:00:00,62.0,9.0,0.0,4.0
2018-08-20 01:00:00,62.0,9.0,0.0,4.0
2018-08-20 02:00:00,62.0,9.0,0.0,4.0
2018-08-20 03:00:00,62.0,9.0,0.0,4.0
2018-08-20 04:00:00,62.0,9.0,3.0,4.0
2018-08-20 05:00:00,62.0,9.0,33.42848,5.0
2018-08-20 06:00:00,62.0,9.0,89.21768,6.0
2018-08-20 07:00:00,62.0,9.0,129.67984,6.0
2018-08-20 08:00:00,62.0,9.0,196.42313,6.0
2018-08-20 09:00:00,62.0,9.0,331.29712,6.0
2018-08-20 10:00:00,62.0,9.0,394.08813,6.0
2018-08-20 11:00:00,62.0,9.0,431.29333,6.0
2018-08-20 12:00:00,62.0,9.0,438.49115,6.0
2018-08-20 13:00:00,62.0,9.0,507.1409,6.0
2018-08-20 14:00:00,62.0,9.0,438.985,6.0
2018-08-20 15:00:00,62.0,9.0,383.34186,6.0
2018-08-20 16:00:00,62.0,9.0,317.12555,6.0
2018-08-20 17:00:00,62.0,9.0,213.04138,6.0
2018-08-20 18:00:00,62.0,9.0,123.28766,6.0
2018-08-20 19:00:00,62.0,9.0,28.96281,5.0
2018-08-20 20:00:00,62.0,9.0,0.0,4.0
2018-08-20 21:00:00,62.0,9.0,0.0,4.0
2018-08-20 22:00:00,62.0,9.0,0.0,4.0
2018-08-20 23:00:00,62.0,9.0,0.0,4.0
2018-08-21 00:00:00,62.0,9.0,0.0,4.0
2018-08-21 01:00:00,62.0,9.0,0.0,4.0
2018-08-21 02:00:00,62.0,9.0,0.0,4.0
2018-08-21 03:00:00,62.0,9.0,0.0,4.0
2018-08-21 04:00:00,62.0,9.0,2.0,4.0
2018-08-21 05:00:00,62.0,9.0,70.72701,5.0
2018-08-21 06:00:00,62.0,9.0,205.82335,6.0
2018-08-21 07:00:00,62.0,9.0,313.36578,6.0
2018-08-21 08:00:00,62.0,9.0,390.05588,6.0
2018-08-21 09:00:00,62.0,9.0,475.7011,6.0
2018-08-21 10:00:00,62.0,9.0,505.74692,6.0
2018-08-21 11:00:00,62.0,9.0,575.8321,6.0
2018-08-21 12:00:00,62.0,9.0,613.4043,6.0
2018-08-21 13:00:00,62.0,9.0,607.5754,6.0
2018-08-21 14:00:00,62.0,9.0,591.8454,6.0
2018-08-21 15:00:00,62.0,9.0,433.67905,6.0
2018-08-21 16:00:00,62.0,9.0,271.51636,6.0
2018-08-21 17:00:00,62.0,9.0,169.42348,6.0
2018-08-21 18:00:00,62.0,9.0,91.854294,6.0
2018-08-21 19:00:00,62.0,9.0,12.471958,5.0
2018-08-21 20:00:00,62.0,9.0,0.0,4.0
2018-08-21 21:00:00,62.0,9.0,0.0,4.0
2018-08-21 22:00:00,62.0,9.0,0.0,4.0
2018-08-21 23:00:00,62.0,9.0,0.0,4.0
2018-08-22 00:00:00,62.0,9.0,0.0,4.0
2018-08-22 01:00:00,62.0,9.0,0.0,4.0
2018-08-22 02:00:00,62.0,9.0,0.0,4.0
2018-08-22 03:00:00,62.0,9.0,0.0,4.0
2018-08-22 04:00:00,62.0,9.0,1.0,4.0
2018-08-22 05:00:00,62.0,9.0,10.0,4.0
2018-08-22 06:00:00,62.0,9.0,31.950218,5.0
2018-08-22 07:00:00,62.0,9.0,116.20239,5.0
2018-08-22 08:00:00,62.0,9.0,224.16013,5.0
2018-08-22 09:00:00,62.0,9.0,218.27692,5.0
2018-08-22 10:00:00,62.0,9.0,150.68045,5.0
2018-08-22 11:00:00,62.0,9.0,118.90033,5.0
2018-08-22 12:00:00,62.0,9.0,163.91466,5.0
2018-08-22 13:00:00,62.0,9.0,170.54561,5.0
2018-08-22 14:00:00,62.0,9.0,153.02899,6.0
2018-08-22 15:00:00,62.0,9.0,149.86526,5.0
2018-08-22 16:00:00,62.0,9.0,117.727005,6.0
2018-08-22 17:00:00,62.0,9.0,145.35577,5.0
2018-08-22 18:00:00,62.0,9.0,86.36879,6.0
2018-08-22 19:00:00,62.0,9.0,12.508888,5.0
2018-08-22 20:00:00,62.0,9.0,0.0,4.0
2018-08-22 21:00:00,62.0,9.0,0.0,4.0
2018-08-22 22:00:00,62.0,9.0,0.0,4.0
2018-08-22 23:00:00,62.0,9.0,0.0,4.0
2018-08-23 00:00:00,62.0,9.0,0.0,4.0
2018-08-23 01:00:00,62.0,9.0,0.0,4.0
2018-08-23 02:00:00,62.0,9.0,0.0,4.0
2018-08-23 03:00:00,62.0,9.0,0.0,4.0
2018-08-23 04:00:00,62.0,9.0,1.0,4.0
2018-08-23 05:00:00,62.0,9.0,56.83374,5.0
2018-08-23 06:00:00,62.0,9.0,104.270645,6.0
2018-08-23 07:00:00,62.0,9.0,196.67644,6.0
2018-08-23 08:00:00,62.0,9.0,338.2059,6.0
2018-08-23 09:00:00,62.0,9.0,413.42853,6.0
2018-08-23 10:00:00,62.0,9.0,517.2084,6.0
2018-08-23 11:00:00,62.0,9.0,580.18,6.0
2018-08-23 12:00:00,62.0,9.0,500.6551,6.0
2018-08-23 13:00:00,62.0,9.0,344.55347,6.0
2018-08-23 14:00:00,62.0,9.0,241.78198,6.0
2018-08-23 15:00:00,62.0,9.0,175.10362,6.0
2018-08-23 16:00:00,62.0,9.0,157.28523,6.0
2018-08-23 17:00:00,62.0,9.0,128.17819,6.0
2018-08-23 18:00:00,62.0,9.0,78.16344,6.0
2018-08-23 19:00:00,62.0,9.0,8.06941,5.0
2018-08-23 20:00:00,62.0,9.0,0.0,4.0
2018-08-23 21:00:00,62.0,9.0,0.0,4.0
2018-08-23 22:00:00,62.0,9.0,0.0,4.0
2018-08-23 23:00:00,62.0,9.0,0.0,4.0
2018-08-24 00:00:00,62.0,9.0,0.0,4.0
2018-08-24 01:00:00,62.0,9.0,0.0,4.0
2018-08-24 02:00:00,62.0,9.0,0.0,4.0
2018-08-24 03:00:00,62.0,9.0,0.0,4.0
2018-08-24 04:00:00,62.0,9.0,1.0,4.0
2018-08-24 05:00:00,62.0,9.0,16.238167,5.0
2018-08-24 06:00:00,62.0,9.0,77.9222,5.0
2018-08-24 07:00:00,62.0,9.0,154.6981,6.0
2018-08-24 08:00:00,62.0,9.0,176.93512,6.0
2018-08-24 09:00:00,62.0,9.0,240.59303,6.0
2018-08-24 10:00:00,62.0,9.0,391.46924,6.0
2018-08-24 11:00:00,62.0,9.0,308.61813,6.0
2018-08-24 12:00:00,62.0,9.0,259.191,6.0
2018-08-24 13:00:00,62.0,9.0,215.8879,6.0
2018-08-24 14:00:00,62.0,9.0,269.6595,6.0
2018-08-24 15:00:00,62.0,9.0,140.91647,6.0
2018-08-24 16:00:00,62.0,9.0,82.9779,5.0
2018-08-24 17:00:00,62.0,9.0,60.226883,5.0
2018-08-24 18:00:00,62.0,9.0,41.55915,5.0
2018-08-24 19:00:00,62.0,9.0,4.8762083,5.0
2018-08-24 20:00:00,62.0,9.0,0.0,4.0
2018-08-24 21:00:00,62.0,9.0,0.0,4.0
2018-08-24 22:00:00,62.0,9.0,0.0,4.0
2018-08-24 23:00:00,62.0,9.0,0.0,4.0
2018-08-25 00:00:00,62.0,9.0,0.0,4.0
2018-08-25 01:00:00,62.0,9.0,0.0,4.0
2018-08-25 02:00:00,62.0,9.0,0.0,4.0
2018-08-25 03:00:00,62.0,9.0,0.0,4.0
2018-08-25 04:00:00,62.0,9.0,0.0,4.0
2018-08-25 05:00:00,62.0,9.0,51.728844,5.0
2018-08-25 06:00:00,62.0,9.0,145.17645,5.0
2018-08-25 07:00:00,62.0,9.0,227.44392,6.0
2018-08-25 08:00:00,62.0,9.0,256.7348,6.0
2018-08-25 09:00:00,62.0,9.0,369.39435,6.0
2018-08-25 10:00:00,62.0,9.0,469.15146,6.0
2018-08-25 11:00:00,62.0,9.0,546.5454,6.0
2018-08-25 12:00:00,62.0,9.0,507.40857,6.0
2018-08-25 13:00:00,62.0,9.0,394.02667,6.0
2018-08-25 14:00:00,62.0,9.0,268.61963,6.0
2018-08-25 15:00:00,62.0,9.0,311.2714,6.0
2018-08-25 16:00:00,62.0,9.0,229.35431,5.0
2018-08-25 17:00:00,62.0,9.0,116.20419,6.0
2018-08-25 18:00:00,62.0,9.0,74.602066,6.0
2018-08-25 19:00:00,62.0,9.0,9.172451,5.0
2018-08-25 20:00:00,62.0,9.0,0.0,4.0
2018-08-25 21:00:00,62.0,9.0,0.0,4.0
2018-08-25 22:00:00,62.0,9.0,0.0,4.0
2018-08-25 23:00:00,62.0,9.0,0.0,4.0
2018-08-26 00:00:00,62.0,9.0,0.0,4.0
2018-08-26 01:00:00,62.0,9.0,0.0,4.0
2018-08-26 02:00:00,62.0,9.0,0.0,4.0
2018-08-26 03:00:00,62.0,9.0,0.0,4.0
2018-08-26 04:00:00,62.0,9.0,0.0,4.0
2018-08-26 05:00:00,62.0,9.0,20.671825,5.0
2018-08-26 06:00:00,62.0,9.0,90.80313,6.0
2018-08-26 07:00:00,62.0,9.0,159.43013,6.0
2018-08-26 08:00:00,62.0,9.0,244.75937,6.0
2018-08-26 09:00:00,62.0,9.0,265.1623,6.0
2018-08-26 10:00:00,62.0,9.0,442.11407,6.0
2018-08-26 11:00:00,62.0,9.0,392.3662,6.0
2018-08-26 12:00:00,62.0,9.0,373.4643,6.0
2018-08-26 13:00:00,62.0,9.0,453.9875,6.0
2018-08-26 14:00:00,62.0,9.0,392.4722,6.0
2018-08-26 15:00:00,62.0,9.0,398.0006,6.0
2018-08-26 16:00:00,62.0,9.0,254.05414,6.0
2018-08-26 17:00:00,62.0,9.0,169.41177,6.0
2018-08-26 18:00:00,62.0,9.0,87.97186,6.0
2018-08-26 19:00:00,62.0,9.0,17.047873,5.0
2018-08-26 20:00:00,62.0,9.0,0.0,4.0
2018-08-26 21:00:00,62.0,9.0,0.0,4.0
2018-08-26 22:00:00,62.0,9.0,0.0,4.0
2018-08-26 23:00:00,62.0,9.0,0.0,4.0
2018-08-27 00:00:00,62.0,9.0,0.0,4.0
2018-08-27 01:00:00,62.0,9.0,0.0,4.0
2018-08-27 02:00:00,62.0,9.0,0.0,4.0
2018-08-27 03:00:00,62.0,9.0,0.0,4.0
2018-08-27 04:00:00,62.0,9.0,0.0,4.0
2018-08-27 05:00:00,62.0,9.0,14.091827,5.0
2018-08-27 06:00:00,62.0,9.0,46.94473,5.0
2018-08-27 07:00:00,62.0,9.0,82.399536,6.0
2018-08-27 08:00:00,62.0,9.0,100.938965,6.0
2018-08-27 09:00:00,62.0,9.0,139.85764,6.0
2018-08-27 10:00:00,62.0,9.0,193.07034,6.0
2018-08-27 11:00:00,62.0,9.0,194.54385,6.0
2018-08-27 12:00:00,62.0,9.0,199.41798,5.0
2018-08-27 13:00:00,62.0,9.0,130.64963,5.0
2018-08-27 14:00:00,62.0,9.0,116.1747,5.0
2018-08-27 15:00:00,62.0,9.0,87.141815,5.0
2018-08-27 16:00:00,62.0,9.0,67.055565,5.0
2018-08-27 17:00:00,62.0,9.0,52.777023,5.0
2018-08-27 18:00:00,62.0,9.0,15.6488,5.0
2018-08-27 19:00:00,62.0,9.0,0.0,4.0
2018-08-27 20:00:00,62.0,9.0,0.0,4.0
2018-08-27 21:00:00,62.0,9.0,0.0,4.0
2018-08-27 22:00:00,62.0,9.0,0.0,4.0
2018-08-27 23:00:00,62.0,9.0,0.0,4.0
2018-08-28 00:00:00,62.0,9.0,0.0,4.0
2018-08-28 01:00:00,62.0,9.0,0.0,4.0
2018-08-28 02:00:00,62.0,9.0,0.0,4.0
2018-08-28 03:00:00,62.0,9.0,0.0,4.0
2018-08-28 04:00:00,62.0,9.0,0.0,4.0
2018-08-28 05:00:00,62.0,9.0,13.562801,5.0
2018-08-28 06:00:00,62.0,9.0,68.8152,5.0
2018-08-28 07:00:00,62.0,9.0,143.63585,6.0
2018-08-28 08:00:00,62.0,9.0,222.03818,6.0
2018-08-28 09:00:00,62.0,9.0,349.8513,6.0
2018-08-28 10:00:00,62.0,9.0,470.01038,6.0
2018-08-28 11:00:00,62.0,9.0,466.3894,6.0
2018-08-28 12:00:00,62.0,9.0,572.46826,6.0
2018-08-28 13:00:00,62.0,9.0,444.65497,6.0
2018-08-28 14:00:00,62.0,9.0,362.82495,6.0
2018-08-28 15:00:00,62.0,9.0,267.128,6.0
2018-08-28 16:00:00,62.0,9.0,203.26324,6.0
2018-08-28 17:00:00,62.0,9.0,135.24019,6.0
2018-08-28 18:00:00,62.0,9.0,77.100174,6.0
2018-08-28 19:00:00,62.0,9.0,7.1508255,5.0
2018-08-28 20:00:00,62.0,9.0,0.0,4.0
2018-08-28 21:00:00,62.0,9.0,0.0,4.0
2018-08-28 22:00:00,62.0,9.0,0.0,4.0
2018-08-28 23:00:00,62.0,9.0,0.0,4.0
2018-08-29 00:00:00,62.0,9.0,0.0,4.0
2018-08-29 01:00:00,62.0,9.0,0.0,4.0
